agency,uploaded_on,value,uploaded_dt,dt_scrape
DEPARTMENT OF STATE,2/26/2025,8990000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,8887911.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,8814297.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,8600000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,8540733.23,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,8520000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,8500000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,8391000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,8139420.17,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,8138499.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,7990009.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,7986318.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,7950000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,7582729.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,7500000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,7326835.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,7293296.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,7166557.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,7087124.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6925760.93,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6913580.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6905500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6800000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6707723.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6625000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6542068.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6457794.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6341000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,159000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,109650.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6085000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,28816.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,23095.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6050000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6045060.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6041748.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,6000000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5836318.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5789800.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5565367.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5499726.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5414893.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5400000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5376418.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5340035.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5149886.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5133841.42,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5030562.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5005429.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4996785.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4987388.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4980000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4979989.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4941589.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4938271.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4937500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4900564.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4858569.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4852008.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4800000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4754102.84,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4724000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4539983.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4511431.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,19301992.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4438645.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4324707.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4317060.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4265431.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4210000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4199999.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4186480.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4158651.12,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,4041000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3998275.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3994041.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3975000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3950616.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3948659.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3946719.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3932537.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3918519.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,13337000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3916000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3900000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3897473.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3885437.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,13000000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,8925000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3737641.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3727605.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3715913.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3699375.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3645029.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3640607.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3600640.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3560436.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3553539.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3530553.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3525979.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3499997.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3499487.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3457200.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3450000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3425000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3417749.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3417254.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3389000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3375000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3345211.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3342839.34,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3250000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3185945.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3049524.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3032476.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3012344.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3010574.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2999999.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2999975.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2999702.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2998720.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2997636.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2994938.2,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2990184.85,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2974991.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2964205.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,5114355.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2962396.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2961849.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2961500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2959500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2950273.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2937678.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2935000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2919988.3,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2912844.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2910830.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2882715.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2863075.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2732760.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2700000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2696334.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2637000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2634231.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2618023.68,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2601977.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2599951.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2589506.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2577419.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2576000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2575000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2568790.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2561100.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2530860.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2498123.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2469135.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2467280.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2453223.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2448492.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2446452.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2434835.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2432000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,3640000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2420597.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2414000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2407060.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2390369.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2385000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2373575.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2368000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2348446.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2338320.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2329219.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2303077.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2301911.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2301409.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2300094.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2300000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2299778.3,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2281481.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2276628.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2276160.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2221235.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2211824.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2211616.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2198875.89,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2192919.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2182095.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2170993.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2170300.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2162675.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2124000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2120493.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2120060.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2119944.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2103090.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2082734.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2077370.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2075000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2073505.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2072928.9,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2070358.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2069335.37,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2055900.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2055414.71,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2053863.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2048416.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2020799.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2020768.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2020030.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2002343.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2962808.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1999999.35,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1999981.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1999720.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1996311.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1989694.32,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2900000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1987206.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1986110.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1983288.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1975308.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1975305.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1975300.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1975000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1974794.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1974590.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1973358.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1969991.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1969750.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1961389.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1950000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1947890.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1947472.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1940000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1939461.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1938972.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1938907.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1925925.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1924995.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1920510.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1914000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1908827.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2667552.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1899982.92,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1899947.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1892839.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1891134.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1879489.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1876543.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1876540.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1875661.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1857862.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1856145.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1854957.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1854449.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1854000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1852301.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1848868.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1832305.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1830198.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1826465.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1822987.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1805843.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1790733.2,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1784408.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1780138.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1779174.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1777776.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1776854.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1776023.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1745802.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1740000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1737654.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1735000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1728150.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1727375.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1725654.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1688438.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1685000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1680864.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1663062.57,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1652027.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1650000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1642510.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1641000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1637513.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1629625.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1628751.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1626908.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1603942.32,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1584205.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1583030.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1579419.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1558642.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1556642.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1550000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1537836.45,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1530374.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1511991.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1511150.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1507500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2424725.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,2349967.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1499939.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1499888.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1495061.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1490989.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1487500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1486110.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1485000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1484000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1483690.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1481480.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1481466.67,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1481250.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1480993.0,2025-02-26,2025-03-05-1332
